DBN,cohort_year,school_year,cohort_size,graduation_rate,graduation_rate_label
11X249,2015,2018-19,47.0,100.0,100.0% 4-year graduation rate
11X253,2015,2018-19,94.0,71.28,71.3% 4-year graduation rate
11X265,2015,2018-19,101.0,76.24,76.2% 4-year graduation rate
11X270,2015,2018-19,105.0,70.48,70.5% 4-year graduation rate
11X275,2015,2018-19,108.0,83.33,83.3% 4-year graduation rate
11X288,2015,2018-19,156.0,89.74,89.7% 4-year graduation rate
11X290,2015,2018-19,84.0,84.52,84.5% 4-year graduation rate
11X299,2015,2018-19,109.0,71.56,71.6% 4-year graduation rate
11X418,2015,2018-19,116.0,76.72,76.7% 4-year graduation rate
11X455,2015,2018-19,513.0,73.68,73.7% 4-year graduation rate
11X508,2015,2018-19,111.0,81.08,81.1% 4-year graduation rate
11X509,2015,2018-19,96.0,83.33,83.3% 4-year graduation rate
11X513,2015,2018-19,79.0,83.54,83.5% 4-year graduation rate
11X514,2015,2018-19,96.0,63.54,63.5% 4-year graduation rate
11X542,2015,2018-19,140.0,86.43,86.4% 4-year graduation rate
11X544,2015,2018-19,147.0,81.63,81.6% 4-year graduation rate
11X545,2015,2018-19,86.0,66.28,66.3% 4-year graduation rate
12X242,2015,2018-19,99.0,84.85,84.8% 4-year graduation rate
12X248,2015,2018-19,114.0,58.77,58.8% 4-year graduation rate
12X251,2015,2018-19,100.0,65.0,65.0% 4-year graduation rate
12X267,2015,2018-19,91.0,90.11,90.1% 4-year graduation rate
12X271,2015,2018-19,114.0,75.44,75.4% 4-year graduation rate
12X372,2015,2018-19,6.0,0.0,0.0% 4-year graduation rate
12X388,2015,2018-19,117.0,84.62,84.6% 4-year graduation rate
12X446,2015,2018-19,104.0,25.0,25.0% 4-year graduation rate
12X478,2015,2018-19,67.0,98.51,98.5% 4-year graduation rate
12X479,2015,2018-19,83.0,59.04,59.0% 4-year graduation rate
12X480,2015,2018-19,77.0,11.69,11.7% 4-year graduation rate
12X511,2015,2018-19,107.0,73.83,73.8% 4-year graduation rate
12X521,2015,2018-19,108.0,72.22,72.2% 4-year graduation rate
12X550,2015,2018-19,114.0,57.89,57.9% 4-year graduation rate
12X682,2015,2018-19,122.0,72.95,73.0% 4-year graduation rate
12X684,2015,2018-19,93.0,62.37,62.4% 4-year graduation rate
12X692,2015,2018-19,9.0,0.0,0.0% 4-year graduation rate
13K265,2015,2018-19,55.0,69.09,69.1% 4-year graduation rate
13K350,2015,2018-19,50.0,86.0,86.0% 4-year graduation rate
13K412,2015,2018-19,87.0,82.76,82.8% 4-year graduation rate
13K419,2015,2018-19,110.0,95.45,95.5% 4-year graduation rate
13K430,2015,2018-19,1417.0,96.82,96.8% 4-year graduation rate
13K439,2015,2018-19,105.0,73.33,73.3% 4-year graduation rate
13K483,2015,2018-19,96.0,95.83,95.8% 4-year graduation rate
13K499,2015,2018-19,44.0,72.73,72.7% 4-year graduation rate
13K527,2015,2018-19,70.0,90.0,90.0% 4-year graduation rate
13K553,2015,2018-19,89.0,16.85,16.9% 4-year graduation rate
13K575,2015,2018-19,3.0,,Data suppressed
13K594,2015,2018-19,3.0,,Data suppressed
13K595,2015,2018-19,72.0,98.61,98.6% 4-year graduation rate
13K605,2015,2018-19,144.0,92.36,92.4% 4-year graduation rate
13K616,2015,2018-19,62.0,6.45,6.5% 4-year graduation rate
13K670,2015,2018-19,190.0,97.89,97.9% 4-year graduation rate
13K674,2015,2018-19,83.0,85.54,85.5% 4-year graduation rate
14K071,2015,2018-19,97.0,59.79,59.8% 4-year graduation rate
14K449,2015,2018-19,156.0,97.44,97.4% 4-year graduation rate
14K454,2015,2018-19,71.0,81.69,81.7% 4-year graduation rate
14K474,2015,2018-19,222.0,76.58,76.6% 4-year graduation rate
14K477,2015,2018-19,84.0,75.0,75.0% 4-year graduation rate
14K478,2015,2018-19,179.0,79.89,79.9% 4-year graduation rate
14K488,2015,2018-19,138.0,93.48,93.5% 4-year graduation rate
14K558,2015,2018-19,124.0,96.77,96.8% 4-year graduation rate
14K561,2015,2018-19,151.0,96.03,96.0% 4-year graduation rate
14K586,2015,2018-19,76.0,72.37,72.4% 4-year graduation rate
14K610,2015,2018-19,79.0,70.89,70.9% 4-year graduation rate
14K614,2015,2018-19,31.0,96.77,96.8% 4-year graduation rate
14K632,2015,2018-19,1.0,,Data suppressed
14K685,2015,2018-19,56.0,78.57,78.6% 4-year graduation rate
15K423,2015,2018-19,101.0,17.82,17.8% 4-year graduation rate
15K429,2015,2018-19,43.0,97.67,97.7% 4-year graduation rate
15K448,2015,2018-19,95.0,89.47,89.5% 4-year graduation rate
15K462,2015,2018-19,75.0,90.67,90.7% 4-year graduation rate
15K463,2015,2018-19,58.0,65.52,65.5% 4-year graduation rate
15K464,2015,2018-19,98.0,85.71,85.7% 4-year graduation rate
15K497,2015,2018-19,51.0,72.55,72.5% 4-year graduation rate
15K519,2015,2018-19,145.0,86.9,86.9% 4-year graduation rate
15K529,2015,2018-19,89.0,5.62,5.6% 4-year graduation rate
15K592,2015,2018-19,67.0,55.22,55.2% 4-year graduation rate
15K656,2015,2018-19,197.0,91.37,91.4% 4-year graduation rate
15K667,2015,2018-19,286.0,82.87,82.9% 4-year graduation rate
15K684,2015,2018-19,159.0,98.74,98.7% 4-year graduation rate
15K698,2015,2018-19,63.0,11.11,11.1% 4-year graduation rate
16K455,2015,2018-19,87.0,77.01,77.0% 4-year graduation rate
16K498,2015,2018-19,126.0,79.37,79.4% 4-year graduation rate
16K669,2015,2018-19,141.0,29.08,29.1% 4-year graduation rate
16K688,2015,2018-19,22.0,77.27,77.3% 4-year graduation rate
16K765,2015,2018-19,66.0,81.82,81.8% 4-year graduation rate
17K122,2015,2018-19,116.0,76.72,76.7% 4-year graduation rate
17K382,2015,2018-19,62.0,80.65,80.7% 4-year graduation rate
17K408,2015,2018-19,36.0,88.89,88.9% 4-year graduation rate
17K489,2015,2018-19,10.0,40.0,40.0% 4-year graduation rate
17K524,2015,2018-19,104.0,56.73,56.7% 4-year graduation rate
17K528,2015,2018-19,37.0,83.78,83.8% 4-year graduation rate
17K531,2015,2018-19,104.0,81.73,81.7% 4-year graduation rate
17K533,2015,2018-19,2.0,,Data suppressed
17K537,2015,2018-19,98.0,82.65,82.7% 4-year graduation rate
17K539,2015,2018-19,79.0,78.48,78.5% 4-year graduation rate
17K543,2015,2018-19,90.0,100.0,100.0% 4-year graduation rate
17K546,2015,2018-19,105.0,87.62,87.6% 4-year graduation rate
17K547,2015,2018-19,120.0,75.0,75.0% 4-year graduation rate
17K548,2015,2018-19,66.0,80.3,80.3% 4-year graduation rate
17K568,2015,2018-19,72.0,26.39,26.4% 4-year graduation rate
17K590,2015,2018-19,197.0,95.43,95.4% 4-year graduation rate
17K600,2015,2018-19,258.0,80.62,80.6% 4-year graduation rate
17K646,2015,2018-19,90.0,11.11,11.1% 4-year graduation rate
17K745,2015,2018-19,84.0,92.86,92.9% 4-year graduation rate
17K751,2015,2018-19,74.0,81.08,81.1% 4-year graduation rate
18K563,2015,2018-19,158.0,86.71,86.7% 4-year graduation rate
18K566,2015,2018-19,48.0,75.0,75.0% 4-year graduation rate
18K567,2015,2018-19,77.0,85.71,85.7% 4-year graduation rate
18K569,2015,2018-19,89.0,75.28,75.3% 4-year graduation rate
18K576,2015,2018-19,79.0,78.48,78.5% 4-year graduation rate
18K578,2015,2018-19,85.0,15.29,15.3% 4-year graduation rate
18K589,2015,2018-19,2.0,,Data suppressed
18K617,2015,2018-19,61.0,83.61,83.6% 4-year graduation rate
18K629,2015,2018-19,80.0,71.25,71.2% 4-year graduation rate
18K633,2015,2018-19,113.0,88.5,88.5% 4-year graduation rate
18K635,2015,2018-19,96.0,29.17,29.2% 4-year graduation rate
18K637,2015,2018-19,86.0,87.21,87.2% 4-year graduation rate
18K642,2015,2018-19,82.0,65.85,65.8% 4-year graduation rate
18K673,2015,2018-19,92.0,25.0,25.0% 4-year graduation rate
19K404,2015,2018-19,70.0,94.29,94.3% 4-year graduation rate
19K409,2015,2018-19,59.0,96.61,96.6% 4-year graduation rate
19K422,2015,2018-19,65.0,95.38,95.4% 4-year graduation rate
19K502,2015,2018-19,54.0,81.48,81.5% 4-year graduation rate
19K504,2015,2018-19,67.0,65.67,65.7% 4-year graduation rate
19K507,2015,2018-19,92.0,93.48,93.5% 4-year graduation rate
19K510,2015,2018-19,72.0,73.61,73.6% 4-year graduation rate
19K583,2015,2018-19,63.0,80.95,81.0% 4-year graduation rate
19K615,2015,2018-19,170.0,70.59,70.6% 4-year graduation rate
19K618,2015,2018-19,90.0,95.56,95.6% 4-year graduation rate
19K639,2015,2018-19,75.0,70.67,70.7% 4-year graduation rate
19K659,2015,2018-19,48.0,85.42,85.4% 4-year graduation rate
19K660,2015,2018-19,102.0,83.33,83.3% 4-year graduation rate
19K683,2015,2018-19,73.0,69.86,69.9% 4-year graduation rate
19K764,2015,2018-19,73.0,84.93,84.9% 4-year graduation rate
20K445,2015,2018-19,873.0,77.66,77.7% 4-year graduation rate
20K485,2015,2018-19,291.0,91.07,91.1% 4-year graduation rate
20K490,2015,2018-19,1111.0,79.48,79.5% 4-year graduation rate
20K505,2015,2018-19,826.0,68.52,68.5% 4-year graduation rate
20K609,2015,2018-19,67.0,97.01,97.0% 4-year graduation rate
21K337,2015,2018-19,92.0,61.96,62.0% 4-year graduation rate
21K344,2015,2018-19,156.0,76.92,76.9% 4-year graduation rate
21K348,2015,2018-19,50.0,70.0,70.0% 4-year graduation rate
21K410,2015,2018-19,441.0,83.22,83.2% 4-year graduation rate
21K468,2015,2018-19,85.0,96.47,96.5% 4-year graduation rate
21K525,2015,2018-19,888.0,83.56,83.6% 4-year graduation rate
21K540,2015,2018-19,609.0,79.31,79.3% 4-year graduation rate
21K559,2015,2018-19,65.0,93.85,93.8% 4-year graduation rate
21K572,2015,2018-19,82.0,86.59,86.6% 4-year graduation rate
21K620,2015,2018-19,83.0,74.7,74.7% 4-year graduation rate
21K690,2015,2018-19,173.0,79.19,79.2% 4-year graduation rate
21K728,2015,2018-19,91.0,17.58,17.6% 4-year graduation rate
22K405,2015,2018-19,1000.0,93.9,93.9% 4-year graduation rate
22K425,2015,2018-19,878.0,81.44,81.4% 4-year graduation rate
22K535,2015,2018-19,235.0,97.02,97.0% 4-year graduation rate
22K555,2015,2018-19,155.0,100.0,100.0% 4-year graduation rate
22K611,2015,2018-19,119.0,79.83,79.8% 4-year graduation rate
22K630,2015,2018-19,93.0,26.88,26.9% 4-year graduation rate
23K493,2015,2018-19,61.0,78.69,78.7% 4-year graduation rate
23K514,2015,2018-19,36.0,86.11,86.1% 4-year graduation rate
23K643,2015,2018-19,81.0,25.93,25.9% 4-year graduation rate
23K644,2015,2018-19,80.0,90.0,90.0% 4-year graduation rate
23K647,2015,2018-19,89.0,14.61,14.6% 4-year graduation rate
23K697,2015,2018-19,64.0,70.31,70.3% 4-year graduation rate
24Q236,2015,2018-19,75.0,69.33,69.3% 4-year graduation rate
24Q264,2015,2018-19,148.0,95.95,96.0% 4-year graduation rate
24Q267,2015,2018-19,81.0,95.06,95.1% 4-year graduation rate
24Q293,2015,2018-19,118.0,91.53,91.5% 4-year graduation rate
24Q296,2015,2018-19,146.0,82.88,82.9% 4-year graduation rate
24Q299,2015,2018-19,141.0,98.58,98.6% 4-year graduation rate
24Q455,2015,2018-19,512.0,72.46,72.5% 4-year graduation rate
24Q485,2015,2018-19,450.0,66.67,66.7% 4-year graduation rate
24Q520,2015,2018-19,115.0,84.35,84.3% 4-year graduation rate
24Q530,2015,2018-19,114.0,80.7,80.7% 4-year graduation rate
24Q550,2015,2018-19,185.0,96.22,96.2% 4-year graduation rate
24Q560,2015,2018-19,119.0,99.16,99.2% 4-year graduation rate
24Q585,2015,2018-19,249.0,98.39,98.4% 4-year graduation rate
24Q600,2015,2018-19,359.0,82.17,82.2% 4-year graduation rate
24Q610,2015,2018-19,463.0,96.98,97.0% 4-year graduation rate
24Q744,2015,2018-19,75.0,12.0,12.0% 4-year graduation rate
25Q240,2015,2018-19,139.0,85.61,85.6% 4-year graduation rate
25Q241,2015,2018-19,103.0,91.26,91.3% 4-year graduation rate
25Q252,2015,2018-19,78.0,97.44,97.4% 4-year graduation rate
25Q263,2015,2018-19,107.0,64.49,64.5% 4-year graduation rate
25Q281,2015,2018-19,73.0,95.89,95.9% 4-year graduation rate
25Q285,2015,2018-19,73.0,97.26,97.3% 4-year graduation rate
25Q425,2015,2018-19,890.0,77.3,77.3% 4-year graduation rate
25Q460,2015,2018-19,398.0,71.36,71.4% 4-year graduation rate
25Q525,2015,2018-19,288.0,99.65,99.7% 4-year graduation rate
25Q540,2015,2018-19,159.0,13.84,13.8% 4-year graduation rate
25Q670,2015,2018-19,185.0,91.89,91.9% 4-year graduation rate
25Q792,2015,2018-19,83.0,10.84,10.8% 4-year graduation rate
26Q315,2015,2018-19,102.0,94.12,94.1% 4-year graduation rate
26Q415,2015,2018-19,942.0,90.45,90.5% 4-year graduation rate
26Q430,2015,2018-19,1108.0,90.25,90.2% 4-year graduation rate
26Q435,2015,2018-19,284.0,79.58,79.6% 4-year graduation rate
26Q495,2015,2018-19,710.0,97.46,97.5% 4-year graduation rate
26Q566,2015,2018-19,271.0,92.99,93.0% 4-year graduation rate
27Q260,2015,2018-19,92.0,47.83,47.8% 4-year graduation rate
27Q261,2015,2018-19,120.0,18.33,18.3% 4-year graduation rate
27Q262,2015,2018-19,119.0,93.28,93.3% 4-year graduation rate
27Q302,2015,2018-19,132.0,81.06,81.1% 4-year graduation rate
27Q308,2015,2018-19,158.0,91.77,91.8% 4-year graduation rate
27Q309,2015,2018-19,113.0,67.26,67.3% 4-year graduation rate
27Q314,2015,2018-19,88.0,82.95,83.0% 4-year graduation rate
27Q323,2015,2018-19,157.0,100.0,100.0% 4-year graduation rate
27Q324,2015,2018-19,95.0,73.68,73.7% 4-year graduation rate
27Q334,2015,2018-19,89.0,79.78,79.8% 4-year graduation rate
27Q351,2015,2018-19,81.0,64.2,64.2% 4-year graduation rate
27Q400,2015,2018-19,55.0,85.45,85.5% 4-year graduation rate
27Q475,2015,2018-19,465.0,67.96,68.0% 4-year graduation rate
27Q480,2015,2018-19,555.0,81.8,81.8% 4-year graduation rate
27Q650,2015,2018-19,237.0,98.31,98.3% 4-year graduation rate
28Q167,2015,2018-19,108.0,95.37,95.4% 4-year graduation rate
28Q284,2015,2018-19,88.0,96.59,96.6% 4-year graduation rate
28Q310,2015,2018-19,108.0,82.41,82.4% 4-year graduation rate
28Q325,2015,2018-19,111.0,90.99,91.0% 4-year graduation rate
28Q328,2015,2018-19,116.0,93.1,93.1% 4-year graduation rate
28Q338,2015,2018-19,91.0,18.68,18.7% 4-year graduation rate
28Q350,2015,2018-19,126.0,91.27,91.3% 4-year graduation rate
28Q440,2015,2018-19,1013.0,86.67,86.7% 4-year graduation rate
28Q505,2015,2018-19,798.0,78.07,78.1% 4-year graduation rate
28Q620,2015,2018-19,517.0,92.26,92.3% 4-year graduation rate
28Q680,2015,2018-19,96.0,95.83,95.8% 4-year graduation rate
28Q686,2015,2018-19,255.0,90.59,90.6% 4-year graduation rate
28Q687,2015,2018-19,110.0,100.0,100.0% 4-year graduation rate
28Q690,2015,2018-19,109.0,81.65,81.7% 4-year graduation rate
28Q896,2015,2018-19,76.0,98.68,98.7% 4-year graduation rate
29Q243,2015,2018-19,100.0,89.0,89.0% 4-year graduation rate
29Q248,2015,2018-19,98.0,79.59,79.6% 4-year graduation rate
29Q259,2015,2018-19,75.0,84.0,84.0% 4-year graduation rate
29Q265,2015,2018-19,124.0,83.87,83.9% 4-year graduation rate
29Q272,2015,2018-19,100.0,71.0,71.0% 4-year graduation rate
29Q283,2015,2018-19,97.0,88.66,88.7% 4-year graduation rate
29Q313,2015,2018-19,90.0,85.56,85.6% 4-year graduation rate
29Q326,2015,2018-19,96.0,91.67,91.7% 4-year graduation rate
29Q327,2015,2018-19,58.0,89.66,89.7% 4-year graduation rate
29Q492,2015,2018-19,111.0,73.87,73.9% 4-year graduation rate
29Q498,2015,2018-19,121.0,84.3,84.3% 4-year graduation rate
30Q258,2015,2018-19,109.0,88.99,89.0% 4-year graduation rate
30Q286,2015,2018-19,74.0,100.0,100.0% 4-year graduation rate
30Q301,2015,2018-19,139.0,97.84,97.8% 4-year graduation rate
30Q445,2015,2018-19,632.0,75.32,75.3% 4-year graduation rate
30Q450,2015,2018-19,549.0,76.87,76.9% 4-year graduation rate
30Q501,2015,2018-19,185.0,94.05,94.0% 4-year graduation rate
30Q502,2015,2018-19,231.0,76.19,76.2% 4-year graduation rate
30Q555,2015,2018-19,288.0,68.4,68.4% 4-year graduation rate
30Q575,2015,2018-19,216.0,96.76,96.8% 4-year graduation rate
30Q580,2015,2018-19,55.0,98.18,98.2% 4-year graduation rate
31R047,2015,2018-19,105.0,100.0,100.0% 4-year graduation rate
31R064,2015,2018-19,89.0,93.26,93.3% 4-year graduation rate
31R080,2015,2018-19,109.0,94.5,94.5% 4-year graduation rate
31R440,2015,2018-19,704.0,84.38,84.4% 4-year graduation rate
31R445,2015,2018-19,363.0,72.18,72.2% 4-year graduation rate
31R450,2015,2018-19,655.0,79.08,79.1% 4-year graduation rate
31R455,2015,2018-19,929.0,92.14,92.1% 4-year graduation rate
31R460,2015,2018-19,774.0,88.11,88.1% 4-year graduation rate
31R470,2015,2018-19,71.0,14.08,14.1% 4-year graduation rate
31R600,2015,2018-19,143.0,73.43,73.4% 4-year graduation rate
31R605,2015,2018-19,323.0,100.0,100.0% 4-year graduation rate
32K168,2015,2018-19,65.0,87.69,87.7% 4-year graduation rate
32K403,2015,2018-19,67.0,71.64,71.6% 4-year graduation rate
32K545,2015,2018-19,127.0,82.68,82.7% 4-year graduation rate
32K549,2015,2018-19,103.0,72.82,72.8% 4-year graduation rate
32K552,2015,2018-19,53.0,81.13,81.1% 4-year graduation rate
32K554,2015,2018-19,59.0,98.31,98.3% 4-year graduation rate
32K556,2015,2018-19,62.0,77.42,77.4% 4-year graduation rate
32K564,2015,2018-19,86.0,24.42,24.4% 4-year graduation rate
01M292,2016,2019-20,31.0,93.55,93.5% 4-year graduation rate
01M448,2016,2019-20,128.0,96.88,96.9% 4-year graduation rate
01M450,2016,2019-20,89.0,96.63,96.6% 4-year graduation rate
01M458,2016,2019-20,67.0,37.31,37.3% 4-year graduation rate
01M509,2016,2019-20,25.0,72.0,72.0% 4-year graduation rate
01M515,2016,2019-20,284.0,41.9,41.9% 4-year graduation rate
01M539,2016,2019-20,158.0,95.57,95.6% 4-year graduation rate
01M650,2016,2019-20,99.0,35.35,35.4% 4-year graduation rate
01M696,2016,2019-20,123.0,99.19,99.2% 4-year graduation rate
02M047,2016,2019-20,48.0,100.0,100.0% 4-year graduation rate
02M135,2016,2019-20,62.0,93.55,93.5% 4-year graduation rate
02M139,2016,2019-20,97.0,84.54,84.5% 4-year graduation rate
02M260,2016,2019-20,98.0,96.94,96.9% 4-year graduation rate
02M280,2016,2019-20,89.0,86.52,86.5% 4-year graduation rate
02M282,2016,2019-20,92.0,89.13,89.1% 4-year graduation rate
02M288,2016,2019-20,88.0,84.09,84.1% 4-year graduation rate
02M294,2016,2019-20,67.0,97.01,97.0% 4-year graduation rate
02M296,2016,2019-20,85.0,75.29,75.3% 4-year graduation rate
02M298,2016,2019-20,131.0,90.08,90.1% 4-year graduation rate
02M300,2016,2019-20,69.0,69.57,69.6% 4-year graduation rate
02M303,2016,2019-20,114.0,83.33,83.3% 4-year graduation rate
02M305,2016,2019-20,64.0,89.06,89.1% 4-year graduation rate
02M308,2016,2019-20,70.0,85.71,85.7% 4-year graduation rate
02M313,2016,2019-20,83.0,24.1,24.1% 4-year graduation rate
02M316,2016,2019-20,49.0,83.67,83.7% 4-year graduation rate
02M374,2016,2019-20,110.0,95.45,95.5% 4-year graduation rate
02M376,2016,2019-20,101.0,98.02,98.0% 4-year graduation rate
02M392,2016,2019-20,101.0,92.08,92.1% 4-year graduation rate
02M393,2016,2019-20,101.0,83.17,83.2% 4-year graduation rate
02M394,2016,2019-20,141.0,52.48,52.5% 4-year graduation rate
02M399,2016,2019-20,68.0,80.88,80.9% 4-year graduation rate
02M400,2016,2019-20,247.0,89.47,89.5% 4-year graduation rate
02M407,2016,2019-20,65.0,98.46,98.5% 4-year graduation rate
02M408,2016,2019-20,115.0,97.39,97.4% 4-year graduation rate
02M411,2016,2019-20,115.0,99.13,99.1% 4-year graduation rate
02M412,2016,2019-20,128.0,98.44,98.4% 4-year graduation rate
02M413,2016,2019-20,106.0,98.11,98.1% 4-year graduation rate
02M414,2016,2019-20,114.0,97.37,97.4% 4-year graduation rate
02M416,2016,2019-20,134.0,99.25,99.2% 4-year graduation rate
02M418,2016,2019-20,164.0,99.39,99.4% 4-year graduation rate
02M419,2016,2019-20,84.0,71.43,71.4% 4-year graduation rate
02M420,2016,2019-20,437.0,96.34,96.3% 4-year graduation rate
02M422,2016,2019-20,78.0,74.36,74.4% 4-year graduation rate
02M425,2016,2019-20,120.0,85.83,85.8% 4-year graduation rate
02M427,2016,2019-20,52.0,84.62,84.6% 4-year graduation rate
02M432,2016,2019-20,84.0,86.9,86.9% 4-year graduation rate
02M437,2016,2019-20,113.0,87.61,87.6% 4-year graduation rate
02M438,2016,2019-20,88.0,85.23,85.2% 4-year graduation rate
02M439,2016,2019-20,107.0,99.07,99.1% 4-year graduation rate
02M449,2016,2019-20,109.0,80.73,80.7% 4-year graduation rate
02M459,2016,2019-20,81.0,69.14,69.1% 4-year graduation rate
02M475,2016,2019-20,839.0,99.64,99.6% 4-year graduation rate
02M489,2016,2019-20,160.0,90.62,90.6% 4-year graduation rate
02M500,2016,2019-20,49.0,91.84,91.8% 4-year graduation rate
02M507,2016,2019-20,110.0,97.27,97.3% 4-year graduation rate
02M519,2016,2019-20,128.0,96.88,96.9% 4-year graduation rate
02M520,2016,2019-20,39.0,69.23,69.2% 4-year graduation rate
02M529,2016,2019-20,120.0,80.83,80.8% 4-year graduation rate
02M531,2016,2019-20,57.0,92.98,93.0% 4-year graduation rate
02M533,2016,2019-20,79.0,93.67,93.7% 4-year graduation rate
02M534,2016,2019-20,115.0,86.09,86.1% 4-year graduation rate
02M542,2016,2019-20,127.0,89.76,89.8% 4-year graduation rate
02M543,2016,2019-20,100.0,81.0,81.0% 4-year graduation rate
02M544,2016,2019-20,152.0,21.05,21.1% 4-year graduation rate
02M545,2016,2019-20,101.0,99.01,99.0% 4-year graduation rate
02M546,2016,2019-20,110.0,94.55,94.5% 4-year graduation rate
02M550,2016,2019-20,150.0,54.0,54.0% 4-year graduation rate
02M551,2016,2019-20,122.0,86.89,86.9% 4-year graduation rate
02M560,2016,2019-20,262.0,39.69,39.7% 4-year graduation rate
02M565,2016,2019-20,36.0,38.89,38.9% 4-year graduation rate
02M570,2016,2019-20,91.0,8.79,8.8% 4-year graduation rate
02M575,2016,2019-20,319.0,22.57,22.6% 4-year graduation rate
02M580,2016,2019-20,135.0,82.22,82.2% 4-year graduation rate
