DBN,school_year,ela_number_tested,ela_mean_scale_score,ela_pct_proficient,ela_pct_proficient_label
03M291,2018-19,290.0,615.9,83.45,83.5% ELA proficiency (Levels 3+4)
03M333,2018-19,421.0,613.3,74.11,74.1% ELA proficiency (Levels 3+4)
03M334,2018-19,329.0,630.1,96.96,97.0% ELA proficiency (Levels 3+4)
03M415,2018-19,68.0,599.4,36.76,36.8% ELA proficiency (Levels 3+4)
03M421,2018-19,176.0,596.9,39.2,39.2% ELA proficiency (Levels 3+4)
03M452,2018-19,124.0,613.5,75.81,75.8% ELA proficiency (Levels 3+4)
03M610,2018-19,144.0,608.3,72.92,72.9% ELA proficiency (Levels 3+4)
03M859,2018-19,81.0,634.1,97.53,97.5% ELA proficiency (Levels 3+4)
03M860,2018-19,55.0,594.2,27.27,27.3% ELA proficiency (Levels 3+4)
03M862,2018-19,388.0,604.9,58.25,58.2% ELA proficiency (Levels 3+4)
04M007,2018-19,229.0,595.6,35.81,35.8% ELA proficiency (Levels 3+4)
04M012,2018-19,399.0,628.7,94.99,95.0% ELA proficiency (Levels 3+4)
04M037,2018-19,99.0,596.2,36.36,36.4% ELA proficiency (Levels 3+4)
04M038,2018-19,110.0,588.7,19.09,19.1% ELA proficiency (Levels 3+4)
04M057,2018-19,490.0,592.3,30.61,30.6% ELA proficiency (Levels 3+4)
04M072,2018-19,384.0,593.1,29.95,29.9% ELA proficiency (Levels 3+4)
04M083,2018-19,198.0,602.3,49.49,49.5% ELA proficiency (Levels 3+4)
04M096,2018-19,237.0,589.8,20.68,20.7% ELA proficiency (Levels 3+4)
04M102,2018-19,109.0,599.0,42.2,42.2% ELA proficiency (Levels 3+4)
04M108,2018-19,278.0,590.7,27.7,27.7% ELA proficiency (Levels 3+4)
04M146,2018-19,158.0,592.5,31.01,31.0% ELA proficiency (Levels 3+4)
04M155,2018-19,109.0,585.4,16.51,16.5% ELA proficiency (Levels 3+4)
04M171,2018-19,445.0,612.6,73.26,73.3% ELA proficiency (Levels 3+4)
04M182,2018-19,154.0,600.2,43.51,43.5% ELA proficiency (Levels 3+4)
04M206,2018-19,401.0,592.2,29.68,29.7% ELA proficiency (Levels 3+4)
04M224,2018-19,165.0,606.7,61.82,61.8% ELA proficiency (Levels 3+4)
04M372,2018-19,174.0,588.2,20.69,20.7% ELA proficiency (Levels 3+4)
04M375,2018-19,125.0,590.4,26.4,26.4% ELA proficiency (Levels 3+4)
04M377,2018-19,144.0,597.4,34.72,34.7% ELA proficiency (Levels 3+4)
04M497,2018-19,34.0,602.4,55.88,55.9% ELA proficiency (Levels 3+4)
04M825,2018-19,212.0,600.8,43.87,43.9% ELA proficiency (Levels 3+4)
04M964,2018-19,210.0,599.0,42.86,42.9% ELA proficiency (Levels 3+4)
05M030,2018-19,96.0,598.4,45.83,45.8% ELA proficiency (Levels 3+4)
05M036,2018-19,121.0,594.8,37.19,37.2% ELA proficiency (Levels 3+4)
05M046,2018-19,381.0,590.1,23.62,23.6% ELA proficiency (Levels 3+4)
05M092,2018-19,116.0,593.0,34.48,34.5% ELA proficiency (Levels 3+4)
05M123,2018-19,317.0,587.8,22.4,22.4% ELA proficiency (Levels 3+4)
05M125,2018-19,65.0,603.3,58.46,58.5% ELA proficiency (Levels 3+4)
05M129,2018-19,241.0,595.3,35.27,35.3% ELA proficiency (Levels 3+4)
05M133,2018-19,75.0,587.3,25.33,25.3% ELA proficiency (Levels 3+4)
05M148,2018-19,144.0,588.8,17.36,17.4% ELA proficiency (Levels 3+4)
05M154,2018-19,120.0,593.3,35.0,35.0% ELA proficiency (Levels 3+4)
05M161,2018-19,556.0,589.3,26.44,26.4% ELA proficiency (Levels 3+4)
05M175,2018-19,139.0,598.0,40.29,40.3% ELA proficiency (Levels 3+4)
05M194,2018-19,109.0,578.8,11.93,11.9% ELA proficiency (Levels 3+4)
05M197,2018-19,130.0,584.7,18.46,18.5% ELA proficiency (Levels 3+4)
05M200,2018-19,159.0,592.8,33.96,34.0% ELA proficiency (Levels 3+4)
05M286,2018-19,114.0,589.1,18.42,18.4% ELA proficiency (Levels 3+4)
05M318,2018-19,109.0,602.4,55.05,55.0% ELA proficiency (Levels 3+4)
05M362,2018-19,243.0,625.3,91.36,91.4% ELA proficiency (Levels 3+4)
05M499,2018-19,269.0,589.9,23.42,23.4% ELA proficiency (Levels 3+4)
05M514,2018-19,116.0,582.3,8.62,8.6% ELA proficiency (Levels 3+4)
05M517,2018-19,166.0,606.0,59.64,59.6% ELA proficiency (Levels 3+4)
05M670,2018-19,156.0,596.1,33.33,33.3% ELA proficiency (Levels 3+4)
06M004,2018-19,224.0,591.9,32.59,32.6% ELA proficiency (Levels 3+4)
06M005,2018-19,244.0,590.4,27.46,27.5% ELA proficiency (Levels 3+4)
06M008,2018-19,195.0,592.8,30.77,30.8% ELA proficiency (Levels 3+4)
06M018,2018-19,238.0,590.2,28.15,28.1% ELA proficiency (Levels 3+4)
06M028,2018-19,258.0,593.9,35.27,35.3% ELA proficiency (Levels 3+4)
06M048,2018-19,229.0,594.8,37.12,37.1% ELA proficiency (Levels 3+4)
06M052,2018-19,227.0,586.5,18.5,18.5% ELA proficiency (Levels 3+4)
06M098,2018-19,179.0,588.6,30.17,30.2% ELA proficiency (Levels 3+4)
06M103,2018-19,162.0,598.3,40.74,40.7% ELA proficiency (Levels 3+4)
06M115,2018-19,208.0,591.1,26.44,26.4% ELA proficiency (Levels 3+4)
06M128,2018-19,243.0,593.9,38.68,38.7% ELA proficiency (Levels 3+4)
06M132,2018-19,134.0,588.3,21.64,21.6% ELA proficiency (Levels 3+4)
06M143,2018-19,221.0,584.2,19.0,19.0% ELA proficiency (Levels 3+4)
06M152,2018-19,234.0,589.1,25.64,25.6% ELA proficiency (Levels 3+4)
06M153,2018-19,238.0,594.8,41.6,41.6% ELA proficiency (Levels 3+4)
06M173,2018-19,203.0,596.3,41.38,41.4% ELA proficiency (Levels 3+4)
06M178,2018-19,101.0,600.3,42.57,42.6% ELA proficiency (Levels 3+4)
06M187,2018-19,453.0,611.3,70.64,70.6% ELA proficiency (Levels 3+4)
06M189,2018-19,340.0,595.9,43.53,43.5% ELA proficiency (Levels 3+4)
06M192,2018-19,148.0,595.0,36.49,36.5% ELA proficiency (Levels 3+4)
06M209,2018-19,279.0,595.5,35.84,35.8% ELA proficiency (Levels 3+4)
06M210,2018-19,234.0,601.4,51.71,51.7% ELA proficiency (Levels 3+4)
06M223,2018-19,289.0,613.1,79.58,79.6% ELA proficiency (Levels 3+4)
06M278,2018-19,363.0,604.3,53.44,53.4% ELA proficiency (Levels 3+4)
06M293,2018-19,247.0,603.1,51.42,51.4% ELA proficiency (Levels 3+4)
06M311,2018-19,256.0,600.7,49.22,49.2% ELA proficiency (Levels 3+4)
06M314,2018-19,127.0,615.4,80.31,80.3% ELA proficiency (Levels 3+4)
06M319,2018-19,311.0,590.5,25.08,25.1% ELA proficiency (Levels 3+4)
06M322,2018-19,359.0,589.7,27.3,27.3% ELA proficiency (Levels 3+4)
06M324,2018-19,279.0,595.7,38.35,38.4% ELA proficiency (Levels 3+4)
06M328,2018-19,167.0,581.8,17.96,18.0% ELA proficiency (Levels 3+4)
06M346,2018-19,256.0,596.5,37.11,37.1% ELA proficiency (Levels 3+4)
06M348,2018-19,309.0,596.2,36.89,36.9% ELA proficiency (Levels 3+4)
06M366,2018-19,275.0,610.6,74.55,74.5% ELA proficiency (Levels 3+4)
06M368,2018-19,90.0,594.4,30.0,30.0% ELA proficiency (Levels 3+4)
06M513,2018-19,17.0,,,Data suppressed
06M528,2018-19,217.0,595.2,29.49,29.5% ELA proficiency (Levels 3+4)
07X001,2018-19,265.0,589.8,29.43,29.4% ELA proficiency (Levels 3+4)
07X005,2018-19,403.0,592.0,30.27,30.3% ELA proficiency (Levels 3+4)
07X018,2018-19,270.0,589.3,24.44,24.4% ELA proficiency (Levels 3+4)
07X025,2018-19,172.0,596.0,40.12,40.1% ELA proficiency (Levels 3+4)
07X029,2018-19,513.0,586.0,18.71,18.7% ELA proficiency (Levels 3+4)
07X030,2018-19,251.0,589.1,26.69,26.7% ELA proficiency (Levels 3+4)
07X031,2018-19,404.0,593.1,32.18,32.2% ELA proficiency (Levels 3+4)
07X043,2018-19,191.0,598.6,44.5,44.5% ELA proficiency (Levels 3+4)
07X049,2018-19,273.0,599.2,46.52,46.5% ELA proficiency (Levels 3+4)
07X065,2018-19,159.0,592.4,29.56,29.6% ELA proficiency (Levels 3+4)
07X154,2018-19,157.0,604.0,56.69,56.7% ELA proficiency (Levels 3+4)
07X157,2018-19,264.0,595.3,37.5,37.5% ELA proficiency (Levels 3+4)
07X161,2018-19,167.0,594.6,31.14,31.1% ELA proficiency (Levels 3+4)
07X179,2018-19,150.0,592.6,36.67,36.7% ELA proficiency (Levels 3+4)
07X221,2018-19,257.0,599.3,42.41,42.4% ELA proficiency (Levels 3+4)
07X223,2018-19,289.0,603.6,57.79,57.8% ELA proficiency (Levels 3+4)
07X224,2018-19,288.0,582.7,10.42,10.4% ELA proficiency (Levels 3+4)
07X277,2018-19,170.0,594.6,28.24,28.2% ELA proficiency (Levels 3+4)
07X296,2018-19,201.0,589.3,24.88,24.9% ELA proficiency (Levels 3+4)
07X298,2018-19,214.0,586.9,14.95,14.9% ELA proficiency (Levels 3+4)
07X343,2018-19,301.0,595.1,33.89,33.9% ELA proficiency (Levels 3+4)
07X359,2018-19,146.0,612.4,73.97,74.0% ELA proficiency (Levels 3+4)
07X369,2018-19,101.0,595.4,33.66,33.7% ELA proficiency (Levels 3+4)
07X500,2018-19,160.0,603.2,52.5,52.5% ELA proficiency (Levels 3+4)
07X551,2018-19,243.0,589.6,18.11,18.1% ELA proficiency (Levels 3+4)
07X584,2018-19,218.0,593.2,27.52,27.5% ELA proficiency (Levels 3+4)
08X014,2018-19,318.0,604.1,58.49,58.5% ELA proficiency (Levels 3+4)
08X036,2018-19,317.0,601.5,50.79,50.8% ELA proficiency (Levels 3+4)
08X048,2018-19,292.0,586.0,19.52,19.5% ELA proficiency (Levels 3+4)
08X062,2018-19,288.0,591.6,30.9,30.9% ELA proficiency (Levels 3+4)
08X069,2018-19,290.0,610.2,68.97,69.0% ELA proficiency (Levels 3+4)
08X071,2018-19,1092.0,599.3,44.87,44.9% ELA proficiency (Levels 3+4)
08X072,2018-19,294.0,599.3,45.58,45.6% ELA proficiency (Levels 3+4)
08X075,2018-19,268.0,593.4,33.21,33.2% ELA proficiency (Levels 3+4)
08X093,2018-19,116.0,590.8,26.72,26.7% ELA proficiency (Levels 3+4)
08X100,2018-19,250.0,588.6,27.6,27.6% ELA proficiency (Levels 3+4)
08X101,2018-19,530.0,609.8,67.36,67.4% ELA proficiency (Levels 3+4)
08X107,2018-19,231.0,595.2,37.23,37.2% ELA proficiency (Levels 3+4)
08X119,2018-19,377.0,597.1,42.18,42.2% ELA proficiency (Levels 3+4)
08X123,2018-19,349.0,589.3,25.5,25.5% ELA proficiency (Levels 3+4)
08X130,2018-19,199.0,587.1,24.62,24.6% ELA proficiency (Levels 3+4)
08X131,2018-19,454.0,589.7,26.87,26.9% ELA proficiency (Levels 3+4)
08X138,2018-19,298.0,591.2,30.54,30.5% ELA proficiency (Levels 3+4)
08X140,2018-19,240.0,591.7,32.08,32.1% ELA proficiency (Levels 3+4)
08X146,2018-19,166.0,593.4,32.53,32.5% ELA proficiency (Levels 3+4)
08X152,2018-19,399.0,592.3,30.58,30.6% ELA proficiency (Levels 3+4)
08X182,2018-19,388.0,598.9,43.81,43.8% ELA proficiency (Levels 3+4)
08X269,2018-19,259.0,592.6,28.19,28.2% ELA proficiency (Levels 3+4)
08X301,2018-19,216.0,583.5,17.59,17.6% ELA proficiency (Levels 3+4)
08X302,2018-19,451.0,590.6,26.83,26.8% ELA proficiency (Levels 3+4)
08X304,2018-19,225.0,609.1,72.0,72.0% ELA proficiency (Levels 3+4)
08X333,2018-19,265.0,585.8,15.47,15.5% ELA proficiency (Levels 3+4)
08X337,2018-19,482.0,603.5,52.9,52.9% ELA proficiency (Levels 3+4)
08X367,2018-19,280.0,595.8,35.36,35.4% ELA proficiency (Levels 3+4)
08X371,2018-19,360.0,601.4,51.11,51.1% ELA proficiency (Levels 3+4)
08X375,2018-19,204.0,586.1,24.02,24.0% ELA proficiency (Levels 3+4)
08X376,2018-19,191.0,593.9,30.37,30.4% ELA proficiency (Levels 3+4)
08X392,2018-19,77.0,597.7,44.16,44.2% ELA proficiency (Levels 3+4)
08X424,2018-19,260.0,583.3,14.62,14.6% ELA proficiency (Levels 3+4)
08X448,2018-19,359.0,592.8,28.97,29.0% ELA proficiency (Levels 3+4)
08X467,2018-19,314.0,588.7,25.16,25.2% ELA proficiency (Levels 3+4)
08X562,2018-19,629.0,595.0,32.75,32.8% ELA proficiency (Levels 3+4)
09X004,2018-19,292.0,592.3,27.05,27.1% ELA proficiency (Levels 3+4)
09X011,2018-19,263.0,590.0,25.48,25.5% ELA proficiency (Levels 3+4)
09X022,2018-19,385.0,589.2,20.0,20.0% ELA proficiency (Levels 3+4)
09X028,2018-19,291.0,591.1,32.3,32.3% ELA proficiency (Levels 3+4)
09X035,2018-19,292.0,590.8,23.97,24.0% ELA proficiency (Levels 3+4)
09X042,2018-19,148.0,596.1,31.76,31.8% ELA proficiency (Levels 3+4)
09X053,2018-19,485.0,595.9,40.21,40.2% ELA proficiency (Levels 3+4)
09X055,2018-19,229.0,595.9,36.68,36.7% ELA proficiency (Levels 3+4)
09X058,2018-19,198.0,590.2,31.82,31.8% ELA proficiency (Levels 3+4)
09X063,2018-19,231.0,594.4,35.06,35.1% ELA proficiency (Levels 3+4)
09X070,2018-19,530.0,588.6,26.23,26.2% ELA proficiency (Levels 3+4)
09X073,2018-19,275.0,585.3,20.0,20.0% ELA proficiency (Levels 3+4)
09X088,2018-19,21.0,595.2,42.86,42.9% ELA proficiency (Levels 3+4)
09X109,2018-19,252.0,591.8,32.54,32.5% ELA proficiency (Levels 3+4)
09X110,2018-19,193.0,594.0,32.12,32.1% ELA proficiency (Levels 3+4)
09X114,2018-19,335.0,587.6,25.37,25.4% ELA proficiency (Levels 3+4)
09X117,2018-19,447.0,585.0,16.78,16.8% ELA proficiency (Levels 3+4)
09X126,2018-19,218.0,593.1,35.78,35.8% ELA proficiency (Levels 3+4)
09X128,2018-19,342.0,607.3,64.33,64.3% ELA proficiency (Levels 3+4)
09X132,2018-19,179.0,594.7,37.43,37.4% ELA proficiency (Levels 3+4)
09X163,2018-19,220.0,590.4,29.09,29.1% ELA proficiency (Levels 3+4)
09X199,2018-19,320.0,591.5,30.0,30.0% ELA proficiency (Levels 3+4)
09X204,2018-19,334.0,604.7,58.08,58.1% ELA proficiency (Levels 3+4)
09X215,2018-19,301.0,599.1,39.87,39.9% ELA proficiency (Levels 3+4)
09X218,2018-19,653.0,594.4,34.92,34.9% ELA proficiency (Levels 3+4)
09X219,2018-19,314.0,583.2,12.42,12.4% ELA proficiency (Levels 3+4)
09X229,2018-19,219.0,584.5,14.61,14.6% ELA proficiency (Levels 3+4)
09X231,2018-19,175.0,593.3,25.14,25.1% ELA proficiency (Levels 3+4)
09X232,2018-19,451.0,589.4,24.83,24.8% ELA proficiency (Levels 3+4)
09X236,2018-19,142.0,596.8,36.62,36.6% ELA proficiency (Levels 3+4)
09X241,2018-19,242.0,592.0,25.62,25.6% ELA proficiency (Levels 3+4)
09X274,2018-19,290.0,589.2,25.86,25.9% ELA proficiency (Levels 3+4)
09X294,2018-19,140.0,610.2,74.29,74.3% ELA proficiency (Levels 3+4)
09X303,2018-19,291.0,596.2,35.05,35.0% ELA proficiency (Levels 3+4)
09X311,2018-19,157.0,597.2,38.22,38.2% ELA proficiency (Levels 3+4)
09X313,2018-19,241.0,585.2,17.84,17.8% ELA proficiency (Levels 3+4)
09X323,2018-19,355.0,590.7,26.76,26.8% ELA proficiency (Levels 3+4)
09X324,2018-19,200.0,589.5,24.5,24.5% ELA proficiency (Levels 3+4)
09X327,2018-19,289.0,598.8,40.83,40.8% ELA proficiency (Levels 3+4)
09X328,2018-19,271.0,586.2,17.71,17.7% ELA proficiency (Levels 3+4)
09X339,2018-19,396.0,587.7,21.21,21.2% ELA proficiency (Levels 3+4)
09X361,2018-19,367.0,590.5,25.61,25.6% ELA proficiency (Levels 3+4)
09X413,2018-19,143.0,600.4,43.36,43.4% ELA proficiency (Levels 3+4)
09X443,2018-19,207.0,594.6,33.82,33.8% ELA proficiency (Levels 3+4)
09X449,2018-19,198.0,593.9,36.87,36.9% ELA proficiency (Levels 3+4)
09X454,2018-19,406.0,602.5,51.23,51.2% ELA proficiency (Levels 3+4)
09X457,2018-19,221.0,590.2,30.77,30.8% ELA proficiency (Levels 3+4)
09X505,2018-19,261.0,601.2,49.81,49.8% ELA proficiency (Levels 3+4)
09X555,2018-19,188.0,597.8,39.36,39.4% ELA proficiency (Levels 3+4)
09X568,2018-19,222.0,604.7,55.41,55.4% ELA proficiency (Levels 3+4)
09X593,2018-19,30.0,559.3,0.0,0.0% ELA proficiency (Levels 3+4)
09X594,2018-19,185.0,582.8,10.81,10.8% ELA proficiency (Levels 3+4)
10X003,2018-19,173.0,601.1,47.4,47.4% ELA proficiency (Levels 3+4)
10X007,2018-19,416.0,603.3,51.68,51.7% ELA proficiency (Levels 3+4)
10X008,2018-19,448.0,592.2,31.7,31.7% ELA proficiency (Levels 3+4)
10X009,2018-19,387.0,594.2,36.69,36.7% ELA proficiency (Levels 3+4)
10X015,2018-19,309.0,602.1,51.78,51.8% ELA proficiency (Levels 3+4)
10X020,2018-19,629.0,592.3,30.05,30.1% ELA proficiency (Levels 3+4)
10X023,2018-19,171.0,591.2,22.81,22.8% ELA proficiency (Levels 3+4)
10X024,2018-19,382.0,612.1,74.87,74.9% ELA proficiency (Levels 3+4)
10X032,2018-19,375.0,589.9,23.47,23.5% ELA proficiency (Levels 3+4)
10X033,2018-19,392.0,587.2,19.9,19.9% ELA proficiency (Levels 3+4)
10X037,2018-19,400.0,593.6,31.25,31.2% ELA proficiency (Levels 3+4)
10X045,2018-19,672.0,593.5,31.4,31.4% ELA proficiency (Levels 3+4)
10X046,2018-19,399.0,589.2,29.57,29.6% ELA proficiency (Levels 3+4)
10X051,2018-19,80.0,591.2,18.75,18.8% ELA proficiency (Levels 3+4)
10X054,2018-19,201.0,592.1,31.84,31.8% ELA proficiency (Levels 3+4)
10X056,2018-19,313.0,605.7,59.42,59.4% ELA proficiency (Levels 3+4)
10X059,2018-19,239.0,585.5,18.41,18.4% ELA proficiency (Levels 3+4)
10X077,2018-19,130.0,595.6,41.54,41.5% ELA proficiency (Levels 3+4)
10X080,2018-19,603.0,589.7,29.85,29.9% ELA proficiency (Levels 3+4)
10X081,2018-19,276.0,609.6,68.12,68.1% ELA proficiency (Levels 3+4)
10X085,2018-19,407.0,587.4,22.85,22.9% ELA proficiency (Levels 3+4)
10X086,2018-19,842.0,597.5,40.38,40.4% ELA proficiency (Levels 3+4)
10X091,2018-19,328.0,590.4,27.13,27.1% ELA proficiency (Levels 3+4)
10X094,2018-19,539.0,586.1,20.96,21.0% ELA proficiency (Levels 3+4)
10X095,2018-19,831.0,596.4,36.46,36.5% ELA proficiency (Levels 3+4)
10X118,2018-19,1002.0,599.2,47.31,47.3% ELA proficiency (Levels 3+4)
10X141,2018-19,686.0,603.0,54.66,54.7% ELA proficiency (Levels 3+4)
10X159,2018-19,98.0,599.3,44.9,44.9% ELA proficiency (Levels 3+4)
10X205,2018-19,479.0,597.0,39.25,39.2% ELA proficiency (Levels 3+4)
10X206,2018-19,198.0,587.3,17.68,17.7% ELA proficiency (Levels 3+4)
10X207,2018-19,70.0,584.0,24.29,24.3% ELA proficiency (Levels 3+4)
10X225,2018-19,170.0,594.7,30.59,30.6% ELA proficiency (Levels 3+4)
10X226,2018-19,193.0,593.0,31.09,31.1% ELA proficiency (Levels 3+4)
10X228,2018-19,263.0,606.2,60.46,60.5% ELA proficiency (Levels 3+4)
10X243,2018-19,265.0,593.0,32.45,32.5% ELA proficiency (Levels 3+4)
10X244,2018-19,680.0,598.1,41.91,41.9% ELA proficiency (Levels 3+4)
10X246,2018-19,328.0,587.0,23.17,23.2% ELA proficiency (Levels 3+4)
10X254,2018-19,453.0,588.4,20.53,20.5% ELA proficiency (Levels 3+4)
10X279,2018-19,696.0,593.3,31.47,31.5% ELA proficiency (Levels 3+4)
10X280,2018-19,548.0,595.5,36.86,36.9% ELA proficiency (Levels 3+4)
10X291,2018-19,288.0,596.3,37.85,37.9% ELA proficiency (Levels 3+4)
10X306,2018-19,313.0,591.4,32.91,32.9% ELA proficiency (Levels 3+4)
10X308,2018-19,246.0,600.3,46.34,46.3% ELA proficiency (Levels 3+4)
10X310,2018-19,287.0,595.3,38.33,38.3% ELA proficiency (Levels 3+4)
10X315,2018-19,159.0,599.5,44.03,44.0% ELA proficiency (Levels 3+4)
10X331,2018-19,384.0,592.9,31.51,31.5% ELA proficiency (Levels 3+4)
10X340,2018-19,272.0,593.8,32.72,32.7% ELA proficiency (Levels 3+4)
10X342,2018-19,134.0,580.3,15.67,15.7% ELA proficiency (Levels 3+4)
10X344,2018-19,171.0,603.0,53.22,53.2% ELA proficiency (Levels 3+4)
10X360,2018-19,176.0,592.9,33.52,33.5% ELA proficiency (Levels 3+4)
10X363,2018-19,514.0,590.3,26.65,26.6% ELA proficiency (Levels 3+4)
10X368,2018-19,455.0,594.1,36.92,36.9% ELA proficiency (Levels 3+4)
10X386,2018-19,261.0,587.4,23.37,23.4% ELA proficiency (Levels 3+4)
10X390,2018-19,473.0,589.7,26.0,26.0% ELA proficiency (Levels 3+4)
10X391,2018-19,422.0,581.0,13.74,13.7% ELA proficiency (Levels 3+4)
10X396,2018-19,119.0,589.3,25.21,25.2% ELA proficiency (Levels 3+4)
10X447,2018-19,432.0,595.4,34.26,34.3% ELA proficiency (Levels 3+4)
11X016,2018-19,171.0,596.8,35.09,35.1% ELA proficiency (Levels 3+4)
11X019,2018-19,325.0,605.7,58.77,58.8% ELA proficiency (Levels 3+4)
11X021,2018-19,332.0,592.6,28.31,28.3% ELA proficiency (Levels 3+4)
11X041,2018-19,448.0,590.4,34.38,34.4% ELA proficiency (Levels 3+4)
11X068,2018-19,340.0,599.2,45.0,45.0% ELA proficiency (Levels 3+4)
11X076,2018-19,450.0,587.1,22.67,22.7% ELA proficiency (Levels 3+4)
11X078,2018-19,385.0,592.2,28.31,28.3% ELA proficiency (Levels 3+4)
11X083,2018-19,1113.0,598.8,44.38,44.4% ELA proficiency (Levels 3+4)
11X087,2018-19,317.0,597.1,40.69,40.7% ELA proficiency (Levels 3+4)
11X089,2018-19,948.0,593.2,32.91,32.9% ELA proficiency (Levels 3+4)
11X096,2018-19,426.0,590.4,26.53,26.5% ELA proficiency (Levels 3+4)
11X097,2018-19,299.0,598.5,44.82,44.8% ELA proficiency (Levels 3+4)
11X103,2018-19,511.0,593.6,35.03,35.0% ELA proficiency (Levels 3+4)
11X105,2018-19,459.0,592.1,34.42,34.4% ELA proficiency (Levels 3+4)
11X106,2018-19,470.0,598.4,43.83,43.8% ELA proficiency (Levels 3+4)
11X108,2018-19,221.0,603.2,57.47,57.5% ELA proficiency (Levels 3+4)
11X111,2018-19,284.0,590.1,24.3,24.3% ELA proficiency (Levels 3+4)
11X112,2018-19,173.0,587.9,23.7,23.7% ELA proficiency (Levels 3+4)
11X121,2018-19,410.0,595.4,36.83,36.8% ELA proficiency (Levels 3+4)
11X127,2018-19,792.0,597.3,41.54,41.5% ELA proficiency (Levels 3+4)
11X144,2018-19,440.0,594.4,33.64,33.6% ELA proficiency (Levels 3+4)
11X153,2018-19,326.0,608.0,62.58,62.6% ELA proficiency (Levels 3+4)
11X160,2018-19,163.0,600.2,49.69,49.7% ELA proficiency (Levels 3+4)
11X169,2018-19,138.0,600.7,57.25,57.2% ELA proficiency (Levels 3+4)
11X175,2018-19,220.0,600.9,48.18,48.2% ELA proficiency (Levels 3+4)
11X178,2018-19,215.0,594.1,33.49,33.5% ELA proficiency (Levels 3+4)
11X180,2018-19,962.0,600.5,46.67,46.7% ELA proficiency (Levels 3+4)
11X181,2018-19,837.0,600.4,47.19,47.2% ELA proficiency (Levels 3+4)
11X189,2018-19,172.0,590.7,25.58,25.6% ELA proficiency (Levels 3+4)
11X194,2018-19,894.0,599.1,43.74,43.7% ELA proficiency (Levels 3+4)
11X287,2018-19,512.0,587.2,19.34,19.3% ELA proficiency (Levels 3+4)
11X326,2018-19,383.0,593.7,33.42,33.4% ELA proficiency (Levels 3+4)
11X355,2018-19,282.0,586.2,15.25,15.2% ELA proficiency (Levels 3+4)
11X357,2018-19,173.0,598.2,41.62,41.6% ELA proficiency (Levels 3+4)
11X370,2018-19,380.0,586.9,22.37,22.4% ELA proficiency (Levels 3+4)
11X462,2018-19,237.0,594.6,35.44,35.4% ELA proficiency (Levels 3+4)
11X468,2018-19,319.0,598.0,42.01,42.0% ELA proficiency (Levels 3+4)
11X481,2018-19,34.0,622.9,97.06,97.1% ELA proficiency (Levels 3+4)
11X483,2018-19,33.0,599.5,54.55,54.5% ELA proficiency (Levels 3+4)
11X498,2018-19,444.0,601.1,47.75,47.8% ELA proficiency (Levels 3+4)
11X529,2018-19,319.0,597.2,39.18,39.2% ELA proficiency (Levels 3+4)
11X532,2018-19,275.0,593.0,30.18,30.2% ELA proficiency (Levels 3+4)
11X556,2018-19,356.0,597.3,39.61,39.6% ELA proficiency (Levels 3+4)
11X566,2018-19,453.0,594.5,35.32,35.3% ELA proficiency (Levels 3+4)
11X567,2018-19,165.0,590.2,29.09,29.1% ELA proficiency (Levels 3+4)
12X006,2018-19,233.0,588.0,25.32,25.3% ELA proficiency (Levels 3+4)
12X044,2018-19,116.0,594.2,31.9,31.9% ELA proficiency (Levels 3+4)
12X047,2018-19,555.0,591.3,29.73,29.7% ELA proficiency (Levels 3+4)
12X057,2018-19,241.0,586.8,20.75,20.8% ELA proficiency (Levels 3+4)
12X061,2018-19,121.0,594.3,33.88,33.9% ELA proficiency (Levels 3+4)
12X066,2018-19,249.0,593.0,32.53,32.5% ELA proficiency (Levels 3+4)
12X067,2018-19,226.0,596.8,42.92,42.9% ELA proficiency (Levels 3+4)
12X129,2018-19,483.0,594.5,33.95,34.0% ELA proficiency (Levels 3+4)
12X134,2018-19,275.0,589.4,24.36,24.4% ELA proficiency (Levels 3+4)
12X150,2018-19,361.0,592.0,31.58,31.6% ELA proficiency (Levels 3+4)
12X190,2018-19,258.0,589.7,25.58,25.6% ELA proficiency (Levels 3+4)
12X195,2018-19,410.0,586.7,24.63,24.6% ELA proficiency (Levels 3+4)
12X196,2018-19,420.0,588.1,23.33,23.3% ELA proficiency (Levels 3+4)
12X211,2018-19,347.0,587.4,20.17,20.2% ELA proficiency (Levels 3+4)
12X214,2018-19,741.0,590.0,25.51,25.5% ELA proficiency (Levels 3+4)
12X217,2018-19,305.0,583.5,13.77,13.8% ELA proficiency (Levels 3+4)
12X242,2018-19,278.0,590.6,26.26,26.3% ELA proficiency (Levels 3+4)
12X267,2018-19,221.0,594.9,33.48,33.5% ELA proficiency (Levels 3+4)
12X271,2018-19,244.0,592.7,27.87,27.9% ELA proficiency (Levels 3+4)
12X273,2018-19,189.0,588.4,22.22,22.2% ELA proficiency (Levels 3+4)
12X286,2018-19,256.0,590.7,25.39,25.4% ELA proficiency (Levels 3+4)
12X300,2018-19,286.0,591.5,28.67,28.7% ELA proficiency (Levels 3+4)
12X314,2018-19,134.0,582.4,17.91,17.9% ELA proficiency (Levels 3+4)
12X316,2018-19,360.0,596.8,35.56,35.6% ELA proficiency (Levels 3+4)
12X318,2018-19,218.0,587.3,22.94,22.9% ELA proficiency (Levels 3+4)
