DBN,school_year,family_q36_pct_satisfied,family_q36_pct_satisfied_label
30Q011,2023-24,94.0,94.0% of families satisfied with their child's education
30Q017,2023-24,96.0,96.0% of families satisfied with their child's education
30Q069,2023-24,94.0,94.0% of families satisfied with their child's education
30Q070,2023-24,96.0,96.0% of families satisfied with their child's education
30Q076,2023-24,96.0,96.0% of families satisfied with their child's education
30Q078,2023-24,93.0,93.0% of families satisfied with their child's education
30Q084,2023-24,98.0,98.0% of families satisfied with their child's education
30Q085,2023-24,96.0,96.0% of families satisfied with their child's education
30Q092,2023-24,97.0,97.0% of families satisfied with their child's education
30Q111,2023-24,91.0,91.0% of families satisfied with their child's education
30Q112,2023-24,93.0,93.0% of families satisfied with their child's education
30Q122,2023-24,94.0,94.0% of families satisfied with their child's education
30Q126,2023-24,95.0,95.0% of families satisfied with their child's education
30Q127,2023-24,95.0,95.0% of families satisfied with their child's education
30Q141,2023-24,97.0,97.0% of families satisfied with their child's education
30Q145,2023-24,95.0,95.0% of families satisfied with their child's education
30Q148,2023-24,94.0,94.0% of families satisfied with their child's education
30Q149,2023-24,97.0,97.0% of families satisfied with their child's education
30Q150,2023-24,90.0,90.0% of families satisfied with their child's education
30Q151,2023-24,99.0,99.0% of families satisfied with their child's education
30Q152,2023-24,96.0,96.0% of families satisfied with their child's education
30Q166,2023-24,96.0,96.0% of families satisfied with their child's education
30Q171,2023-24,96.0,96.0% of families satisfied with their child's education
30Q204,2023-24,96.0,96.0% of families satisfied with their child's education
30Q212,2023-24,95.0,95.0% of families satisfied with their child's education
30Q222,2023-24,98.0,98.0% of families satisfied with their child's education
30Q227,2023-24,96.0,96.0% of families satisfied with their child's education
30Q228,2023-24,99.0,99.0% of families satisfied with their child's education
30Q230,2023-24,94.0,94.0% of families satisfied with their child's education
30Q234,2023-24,96.0,96.0% of families satisfied with their child's education
30Q235,2023-24,95.0,95.0% of families satisfied with their child's education
30Q258,2023-24,94.0,94.0% of families satisfied with their child's education
30Q280,2023-24,96.0,96.0% of families satisfied with their child's education
30Q286,2023-24,94.0,94.0% of families satisfied with their child's education
30Q291,2023-24,95.0,95.0% of families satisfied with their child's education
30Q300,2023-24,93.0,93.0% of families satisfied with their child's education
30Q301,2023-24,96.0,96.0% of families satisfied with their child's education
30Q329,2023-24,97.0,97.0% of families satisfied with their child's education
30Q361,2023-24,96.0,96.0% of families satisfied with their child's education
30Q384,2023-24,96.0,96.0% of families satisfied with their child's education
30Q398,2023-24,94.0,94.0% of families satisfied with their child's education
30Q417,2023-24,94.0,94.0% of families satisfied with their child's education
30Q429,2023-24,93.0,93.0% of families satisfied with their child's education
30Q445,2023-24,95.0,95.0% of families satisfied with their child's education
30Q450,2023-24,86.0,86.0% of families satisfied with their child's education
30Q501,2023-24,96.0,96.0% of families satisfied with their child's education
30Q502,2023-24,94.0,94.0% of families satisfied with their child's education
30Q555,2023-24,96.0,96.0% of families satisfied with their child's education
30Q575,2023-24,90.0,90.0% of families satisfied with their child's education
30Q580,2023-24,93.0,93.0% of families satisfied with their child's education
31R001,2023-24,94.0,94.0% of families satisfied with their child's education
31R002,2023-24,95.0,95.0% of families satisfied with their child's education
31R003,2023-24,98.0,98.0% of families satisfied with their child's education
31R004,2023-24,92.0,92.0% of families satisfied with their child's education
31R005,2023-24,97.0,97.0% of families satisfied with their child's education
31R006,2023-24,99.0,99.0% of families satisfied with their child's education
31R007,2023-24,97.0,97.0% of families satisfied with their child's education
31R008,2023-24,98.0,98.0% of families satisfied with their child's education
31R009,2023-24,99.0,99.0% of families satisfied with their child's education
31R010,2023-24,98.0,98.0% of families satisfied with their child's education
31R011,2023-24,96.0,96.0% of families satisfied with their child's education
31R013,2023-24,99.0,99.0% of families satisfied with their child's education
31R016,2023-24,96.0,96.0% of families satisfied with their child's education
31R018,2023-24,92.0,92.0% of families satisfied with their child's education
31R019,2023-24,97.0,97.0% of families satisfied with their child's education
31R020,2023-24,96.0,96.0% of families satisfied with their child's education
31R021,2023-24,98.0,98.0% of families satisfied with their child's education
31R022,2023-24,95.0,95.0% of families satisfied with their child's education
31R023,2023-24,98.0,98.0% of families satisfied with their child's education
31R024,2023-24,94.0,94.0% of families satisfied with their child's education
31R026,2023-24,97.0,97.0% of families satisfied with their child's education
31R027,2023-24,88.0,88.0% of families satisfied with their child's education
31R028,2023-24,99.0,99.0% of families satisfied with their child's education
31R029,2023-24,95.0,95.0% of families satisfied with their child's education
31R030,2023-24,96.0,96.0% of families satisfied with their child's education
31R031,2023-24,96.0,96.0% of families satisfied with their child's education
31R032,2023-24,96.0,96.0% of families satisfied with their child's education
31R034,2023-24,98.0,98.0% of families satisfied with their child's education
31R035,2023-24,97.0,97.0% of families satisfied with their child's education
31R036,2023-24,94.0,94.0% of families satisfied with their child's education
31R038,2023-24,94.0,94.0% of families satisfied with their child's education
31R039,2023-24,91.0,91.0% of families satisfied with their child's education
31R041,2023-24,94.0,94.0% of families satisfied with their child's education
31R042,2023-24,96.0,96.0% of families satisfied with their child's education
31R044,2023-24,93.0,93.0% of families satisfied with their child's education
31R045,2023-24,94.0,94.0% of families satisfied with their child's education
31R046,2023-24,51.0,51.0% of families satisfied with their child's education
31R047,2023-24,97.0,97.0% of families satisfied with their child's education
31R048,2023-24,94.0,94.0% of families satisfied with their child's education
31R049,2023-24,98.0,98.0% of families satisfied with their child's education
31R050,2023-24,98.0,98.0% of families satisfied with their child's education
31R051,2023-24,94.0,94.0% of families satisfied with their child's education
31R052,2023-24,97.0,97.0% of families satisfied with their child's education
31R053,2023-24,98.0,98.0% of families satisfied with their child's education
31R054,2023-24,97.0,97.0% of families satisfied with their child's education
31R055,2023-24,96.0,96.0% of families satisfied with their child's education
31R056,2023-24,95.0,95.0% of families satisfied with their child's education
31R057,2023-24,96.0,96.0% of families satisfied with their child's education
31R058,2023-24,96.0,96.0% of families satisfied with their child's education
31R059,2023-24,91.0,91.0% of families satisfied with their child's education
31R060,2023-24,89.0,89.0% of families satisfied with their child's education
31R061,2023-24,86.0,86.0% of families satisfied with their child's education
31R062,2023-24,98.0,98.0% of families satisfied with their child's education
31R063,2023-24,93.0,93.0% of families satisfied with their child's education
31R064,2023-24,94.0,94.0% of families satisfied with their child's education
31R065,2023-24,97.0,97.0% of families satisfied with their child's education
31R068,2023-24,94.0,94.0% of families satisfied with their child's education
31R069,2023-24,96.0,96.0% of families satisfied with their child's education
31R072,2023-24,95.0,95.0% of families satisfied with their child's education
31R074,2023-24,93.0,93.0% of families satisfied with their child's education
31R075,2023-24,96.0,96.0% of families satisfied with their child's education
31R078,2023-24,97.0,97.0% of families satisfied with their child's education
31R080,2023-24,96.0,96.0% of families satisfied with their child's education
31R084,2023-24,82.0,82.0% of families satisfied with their child's education
31R085,2023-24,88.0,88.0% of families satisfied with their child's education
31R440,2023-24,92.0,92.0% of families satisfied with their child's education
31R445,2023-24,94.0,94.0% of families satisfied with their child's education
31R450,2023-24,96.0,96.0% of families satisfied with their child's education
31R455,2023-24,93.0,93.0% of families satisfied with their child's education
31R460,2023-24,94.0,94.0% of families satisfied with their child's education
31R470,2023-24,99.0,99.0% of families satisfied with their child's education
31R600,2023-24,95.0,95.0% of families satisfied with their child's education
31R605,2023-24,98.0,98.0% of families satisfied with their child's education
31R861,2023-24,96.0,96.0% of families satisfied with their child's education
32K045,2023-24,94.0,94.0% of families satisfied with their child's education
32K075,2023-24,92.0,92.0% of families satisfied with their child's education
32K086,2023-24,95.0,95.0% of families satisfied with their child's education
32K106,2023-24,96.0,96.0% of families satisfied with their child's education
32K116,2023-24,95.0,95.0% of families satisfied with their child's education
32K123,2023-24,95.0,95.0% of families satisfied with their child's education
32K145,2023-24,95.0,95.0% of families satisfied with their child's education
32K151,2023-24,98.0,98.0% of families satisfied with their child's education
32K162,2023-24,96.0,96.0% of families satisfied with their child's education
32K168,2023-24,97.0,97.0% of families satisfied with their child's education
32K274,2023-24,95.0,95.0% of families satisfied with their child's education
32K291,2023-24,90.0,90.0% of families satisfied with their child's education
32K299,2023-24,95.0,95.0% of families satisfied with their child's education
32K347,2023-24,91.0,91.0% of families satisfied with their child's education
32K349,2023-24,92.0,92.0% of families satisfied with their child's education
32K376,2023-24,94.0,94.0% of families satisfied with their child's education
32K377,2023-24,100.0,100.0% of families satisfied with their child's education
32K383,2023-24,93.0,93.0% of families satisfied with their child's education
32K384,2023-24,95.0,95.0% of families satisfied with their child's education
32K403,2023-24,98.0,98.0% of families satisfied with their child's education
32K545,2023-24,92.0,92.0% of families satisfied with their child's education
32K549,2023-24,95.0,95.0% of families satisfied with their child's education
32K552,2023-24,93.0,93.0% of families satisfied with their child's education
32K554,2023-24,96.0,96.0% of families satisfied with their child's education
32K556,2023-24,94.0,94.0% of families satisfied with their child's education
32K562,2023-24,98.0,98.0% of families satisfied with their child's education
32K564,2023-24,95.0,95.0% of families satisfied with their child's education
75K004,2023-24,94.0,94.0% of families satisfied with their child's education
75K036,2023-24,97.0,97.0% of families satisfied with their child's education
75K053,2023-24,100.0,100.0% of families satisfied with their child's education
75K077,2023-24,100.0,100.0% of families satisfied with their child's education
75K140,2023-24,86.0,86.0% of families satisfied with their child's education
75K141,2023-24,96.0,96.0% of families satisfied with their child's education
75K231,2023-24,97.0,97.0% of families satisfied with their child's education
75K368,2023-24,96.0,96.0% of families satisfied with their child's education
75K369,2023-24,92.0,92.0% of families satisfied with their child's education
75K370,2023-24,94.0,94.0% of families satisfied with their child's education
75K371,2023-24,93.0,93.0% of families satisfied with their child's education
75K372,2023-24,93.0,93.0% of families satisfied with their child's education
75K373,2023-24,94.0,94.0% of families satisfied with their child's education
75K396,2023-24,89.0,89.0% of families satisfied with their child's education
75K721,2023-24,95.0,95.0% of families satisfied with their child's education
75K753,2023-24,98.0,98.0% of families satisfied with their child's education
75K771,2023-24,89.0,89.0% of families satisfied with their child's education
75K811,2023-24,97.0,97.0% of families satisfied with their child's education
75M035,2023-24,94.0,94.0% of families satisfied with their child's education
75M079,2023-24,100.0,100.0% of families satisfied with their child's education
75M094,2023-24,91.0,91.0% of families satisfied with their child's education
75M138,2023-24,95.0,95.0% of families satisfied with their child's education
75M169,2023-24,89.0,89.0% of families satisfied with their child's education
75M226,2023-24,96.0,96.0% of families satisfied with their child's education
75M721,2023-24,96.0,96.0% of families satisfied with their child's education
75M751,2023-24,85.0,85.0% of families satisfied with their child's education
75M811,2023-24,98.0,98.0% of families satisfied with their child's education
75Q004,2023-24,95.0,95.0% of families satisfied with their child's education
75Q009,2023-24,93.0,93.0% of families satisfied with their child's education
75Q023,2023-24,84.0,84.0% of families satisfied with their child's education
75Q075,2023-24,95.0,95.0% of families satisfied with their child's education
75Q177,2023-24,91.0,91.0% of families satisfied with their child's education
75Q224,2023-24,94.0,94.0% of families satisfied with their child's education
75Q233,2023-24,97.0,97.0% of families satisfied with their child's education
75Q255,2023-24,96.0,96.0% of families satisfied with their child's education
75Q256,2023-24,98.0,98.0% of families satisfied with their child's education
75Q277,2023-24,94.0,94.0% of families satisfied with their child's education
75Q721,2023-24,96.0,96.0% of families satisfied with their child's education
75Q752,2023-24,91.0,91.0% of families satisfied with their child's education
75Q811,2023-24,94.0,94.0% of families satisfied with their child's education
75Q993,2023-24,95.0,95.0% of families satisfied with their child's education
75R025,2023-24,95.0,95.0% of families satisfied with their child's education
75R037,2023-24,95.0,95.0% of families satisfied with their child's education
75R373,2023-24,96.0,96.0% of families satisfied with their child's education
75R721,2023-24,97.0,97.0% of families satisfied with their child's education
75X010,2023-24,95.0,95.0% of families satisfied with their child's education
75X012,2023-24,97.0,97.0% of families satisfied with their child's education
75X017,2023-24,97.0,97.0% of families satisfied with their child's education
75X168,2023-24,89.0,89.0% of families satisfied with their child's education
75X176,2023-24,90.0,90.0% of families satisfied with their child's education
75X186,2023-24,94.0,94.0% of families satisfied with their child's education
75X188,2023-24,99.0,99.0% of families satisfied with their child's education
75X352,2023-24,98.0,98.0% of families satisfied with their child's education
75X469,2023-24,96.0,96.0% of families satisfied with their child's education
75X596,2023-24,93.0,93.0% of families satisfied with their child's education
75X721,2023-24,93.0,93.0% of families satisfied with their child's education
75X723,2023-24,93.0,93.0% of families satisfied with their child's education
75X754,2023-24,80.0,80.0% of families satisfied with their child's education
75X811,2023-24,97.0,97.0% of families satisfied with their child's education
84K037,2023-24,98.0,98.0% of families satisfied with their child's education
84K125,2023-24,,Data not available
84K129,2023-24,86.0,86.0% of families satisfied with their child's education
84K182,2023-24,,Data not available
84K333,2023-24,100.0,100.0% of families satisfied with their child's education
84K355,2023-24,89.0,89.0% of families satisfied with their child's education
84K356,2023-24,93.0,93.0% of families satisfied with their child's education
84K357,2023-24,87.0,87.0% of families satisfied with their child's education
84K358,2023-24,98.0,98.0% of families satisfied with their child's education
84K360,2023-24,99.0,99.0% of families satisfied with their child's education
84K362,2023-24,96.0,96.0% of families satisfied with their child's education
84K367,2023-24,67.0,67.0% of families satisfied with their child's education
84K379,2023-24,97.0,97.0% of families satisfied with their child's education
84K395,2023-24,89.0,89.0% of families satisfied with their child's education
84K406,2023-24,93.0,93.0% of families satisfied with their child's education
84K417,2023-24,96.0,96.0% of families satisfied with their child's education
84K473,2023-24,93.0,93.0% of families satisfied with their child's education
84K486,2023-24,99.0,99.0% of families satisfied with their child's education
84K508,2023-24,93.0,93.0% of families satisfied with their child's education
84K517,2023-24,88.0,88.0% of families satisfied with their child's education
84K536,2023-24,98.0,98.0% of families satisfied with their child's education
84K538,2023-24,,Data not available
84K593,2023-24,100.0,100.0% of families satisfied with their child's education
84K608,2023-24,100.0,100.0% of families satisfied with their child's education
84K626,2023-24,,Data not available
84K648,2023-24,97.0,97.0% of families satisfied with their child's education
84K649,2023-24,97.0,97.0% of families satisfied with their child's education
84K651,2023-24,97.0,97.0% of families satisfied with their child's education
84K652,2023-24,,Data not available
84K680,2023-24,100.0,100.0% of families satisfied with their child's education
84K693,2023-24,89.0,89.0% of families satisfied with their child's education
84K701,2023-24,96.0,96.0% of families satisfied with their child's education
84K702,2023-24,97.0,97.0% of families satisfied with their child's education
84K704,2023-24,97.0,97.0% of families satisfied with their child's education
84K707,2023-24,100.0,100.0% of families satisfied with their child's education
84K710,2023-24,98.0,98.0% of families satisfied with their child's education
84K711,2023-24,97.0,97.0% of families satisfied with their child's education
84K712,2023-24,100.0,100.0% of families satisfied with their child's education
84K724,2023-24,94.0,94.0% of families satisfied with their child's education
84K730,2023-24,96.0,96.0% of families satisfied with their child's education
84K731,2023-24,95.0,95.0% of families satisfied with their child's education
84K733,2023-24,100.0,100.0% of families satisfied with their child's education
84K736,2023-24,95.0,95.0% of families satisfied with their child's education
84K737,2023-24,,Data not available
84K738,2023-24,92.0,92.0% of families satisfied with their child's education
84K740,2023-24,96.0,96.0% of families satisfied with their child's education
84K741,2023-24,,Data not available
84K742,2023-24,94.0,94.0% of families satisfied with their child's education
84K744,2023-24,97.0,97.0% of families satisfied with their child's education
84K746,2023-24,93.0,93.0% of families satisfied with their child's education
84K756,2023-24,,Data not available
84K757,2023-24,,Data not available
84K758,2023-24,95.0,95.0% of families satisfied with their child's education
84K759,2023-24,,Data not available
84K766,2023-24,97.0,97.0% of families satisfied with their child's education
84K769,2023-24,94.0,94.0% of families satisfied with their child's education
84K772,2023-24,,Data not available
84K774,2023-24,100.0,100.0% of families satisfied with their child's education
84K775,2023-24,98.0,98.0% of families satisfied with their child's education
84K777,2023-24,97.0,97.0% of families satisfied with their child's education
84K781,2023-24,86.0,86.0% of families satisfied with their child's education
84K782,2023-24,96.0,96.0% of families satisfied with their child's education
84K784,2023-24,92.0,92.0% of families satisfied with their child's education
84K785,2023-24,98.0,98.0% of families satisfied with their child's education
84K788,2023-24,92.0,92.0% of families satisfied with their child's education
84K789,2023-24,96.0,96.0% of families satisfied with their child's education
84K790,2023-24,,Data not available
84K791,2023-24,,Data not available
84K792,2023-24,93.0,93.0% of families satisfied with their child's education
84K793,2023-24,,Data not available
84K803,2023-24,70.0,70.0% of families satisfied with their child's education
84K807,2023-24,100.0,100.0% of families satisfied with their child's education
84K876,2023-24,100.0,100.0% of families satisfied with their child's education
84K879,2023-24,95.0,95.0% of families satisfied with their child's education
84K882,2023-24,,Data not available
84K883,2023-24,,Data not available
84K886,2023-24,,Data not available
84K892,2023-24,,Data not available
84K895,2023-24,95.0,95.0% of families satisfied with their child's education
84K910,2023-24,,Data not available
84K911,2023-24,100.0,100.0% of families satisfied with their child's education
84K927,2023-24,100.0,100.0% of families satisfied with their child's education
84K928,2023-24,80.0,80.0% of families satisfied with their child's education
84K929,2023-24,,Data not available
84K930,2023-24,95.0,95.0% of families satisfied with their child's education
84K933,2023-24,86.0,86.0% of families satisfied with their child's education
84K934,2023-24,,Data not available
84K937,2023-24,98.0,98.0% of families satisfied with their child's education
84K956,2023-24,78.0,78.0% of families satisfied with their child's education
84M065,2023-24,88.0,88.0% of families satisfied with their child's education
84M068,2023-24,96.0,96.0% of families satisfied with their child's education
84M080,2023-24,71.0,71.0% of families satisfied with their child's education
84M085,2023-24,84.0,84.0% of families satisfied with their child's education
84M100,2023-24,93.0,93.0% of families satisfied with their child's education
84M168,2023-24,,Data not available
84M170,2023-24,,Data not available
84M174,2023-24,,Data not available
84M202,2023-24,92.0,92.0% of families satisfied with their child's education
84M204,2023-24,52.0,52.0% of families satisfied with their child's education
84M263,2023-24,91.0,91.0% of families satisfied with their child's education
84M265,2023-24,,Data not available
84M279,2023-24,,Data not available
84M284,2023-24,96.0,96.0% of families satisfied with their child's education
84M295,2023-24,93.0,93.0% of families satisfied with their child's education
84M320,2023-24,100.0,100.0% of families satisfied with their child's education
84M329,2023-24,94.0,94.0% of families satisfied with their child's education
84M330,2023-24,82.0,82.0% of families satisfied with their child's education
84M335,2023-24,92.0,92.0% of families satisfied with their child's education
84M336,2023-24,95.0,95.0% of families satisfied with their child's education
84M337,2023-24,100.0,100.0% of families satisfied with their child's education
84M338,2023-24,98.0,98.0% of families satisfied with their child's education
84M341,2023-24,91.0,91.0% of families satisfied with their child's education
84M350,2023-24,88.0,88.0% of families satisfied with their child's education
84M351,2023-24,80.0,80.0% of families satisfied with their child's education
84M353,2023-24,98.0,98.0% of families satisfied with their child's education
84M357,2023-24,,Data not available
84M358,2023-24,,Data not available
84M373,2023-24,98.0,98.0% of families satisfied with their child's education
84M380,2023-24,95.0,95.0% of families satisfied with their child's education
84M382,2023-24,95.0,95.0% of families satisfied with their child's education
84M383,2023-24,82.0,82.0% of families satisfied with their child's education
84M384,2023-24,,Data not available
84M385,2023-24,,Data not available
84M386,2023-24,,Data not available
84M388,2023-24,92.0,92.0% of families satisfied with their child's education
84M389,2023-24,98.0,98.0% of families satisfied with their child's education
84M390,2023-24,98.0,98.0% of families satisfied with their child's education
84M430,2023-24,96.0,96.0% of families satisfied with their child's education
84M433,2023-24,95.0,95.0% of families satisfied with their child's education
84M478,2023-24,94.0,94.0% of families satisfied with their child's education
84M481,2023-24,90.0,90.0% of families satisfied with their child's education
84M482,2023-24,,Data not available
84M483,2023-24,91.0,91.0% of families satisfied with their child's education
84M518,2023-24,93.0,93.0% of families satisfied with their child's education
84M522,2023-24,75.0,75.0% of families satisfied with their child's education
84M523,2023-24,83.0,83.0% of families satisfied with their child's education
84M702,2023-24,99.0,99.0% of families satisfied with their child's education
84M704,2023-24,100.0,100.0% of families satisfied with their child's education
84M705,2023-24,97.0,97.0% of families satisfied with their child's education
84M707,2023-24,100.0,100.0% of families satisfied with their child's education
84M708,2023-24,87.0,87.0% of families satisfied with their child's education
84M709,2023-24,95.0,95.0% of families satisfied with their child's education
84M726,2023-24,95.0,95.0% of families satisfied with their child's education
84M861,2023-24,94.0,94.0% of families satisfied with their child's education
84M888,2023-24,100.0,100.0% of families satisfied with their child's education
84M999,2023-24,89.0,89.0% of families satisfied with their child's education
84Q083,2023-24,97.0,97.0% of families satisfied with their child's education
84Q170,2023-24,98.0,98.0% of families satisfied with their child's education
84Q298,2023-24,97.0,97.0% of families satisfied with their child's education
84Q304,2023-24,95.0,95.0% of families satisfied with their child's education
84Q320,2023-24,87.0,87.0% of families satisfied with their child's education
84Q321,2023-24,88.0,88.0% of families satisfied with their child's education
84Q337,2023-24,,Data not available
84Q339,2023-24,100.0,100.0% of families satisfied with their child's education
84Q340,2023-24,93.0,93.0% of families satisfied with their child's education
84Q341,2023-24,96.0,96.0% of families satisfied with their child's education
84Q342,2023-24,98.0,98.0% of families satisfied with their child's education
84Q359,2023-24,96.0,96.0% of families satisfied with their child's education
84Q372,2023-24,95.0,95.0% of families satisfied with their child's education
84Q373,2023-24,97.0,97.0% of families satisfied with their child's education
84Q374,2023-24,,Data not available
84Q375,2023-24,,Data not available
84Q380,2023-24,93.0,93.0% of families satisfied with their child's education
84Q385,2023-24,95.0,95.0% of families satisfied with their child's education
84Q386,2023-24,99.0,99.0% of families satisfied with their child's education
84Q387,2023-24,99.0,99.0% of families satisfied with their child's education
84Q388,2023-24,73.0,73.0% of families satisfied with their child's education
84Q414,2023-24,90.0,90.0% of families satisfied with their child's education
84Q416,2023-24,,Data not available
84Q418,2023-24,98.0,98.0% of families satisfied with their child's education
84Q704,2023-24,95.0,95.0% of families satisfied with their child's education
84Q705,2023-24,94.0,94.0% of families satisfied with their child's education
84Q706,2023-24,88.0,88.0% of families satisfied with their child's education
84R012,2023-24,100.0,100.0% of families satisfied with their child's education
84R067,2023-24,97.0,97.0% of families satisfied with their child's education
84R070,2023-24,96.0,96.0% of families satisfied with their child's education
84R073,2023-24,96.0,96.0% of families satisfied with their child's education
84R076,2023-24,96.0,96.0% of families satisfied with their child's education
84R077,2023-24,97.0,97.0% of families satisfied with their child's education
84R083,2023-24,88.0,88.0% of families satisfied with their child's education
84R088,2023-24,91.0,91.0% of families satisfied with their child's education
84X124,2023-24,96.0,96.0% of families satisfied with their child's education
84X133,2023-24,,Data not available
84X165,2023-24,96.0,96.0% of families satisfied with their child's education
84X177,2023-24,91.0,91.0% of families satisfied with their child's education
84X185,2023-24,98.0,98.0% of families satisfied with their child's education
84X200,2023-24,80.0,80.0% of families satisfied with their child's education
84X202,2023-24,98.0,98.0% of families satisfied with their child's education
84X208,2023-24,91.0,91.0% of families satisfied with their child's education
84X255,2023-24,98.0,98.0% of families satisfied with their child's education
84X309,2023-24,96.0,96.0% of families satisfied with their child's education
84X345,2023-24,95.0,95.0% of families satisfied with their child's education
84X346,2023-24,96.0,96.0% of families satisfied with their child's education
84X347,2023-24,,Data not available
84X362,2023-24,87.0,87.0% of families satisfied with their child's education
84X364,2023-24,98.0,98.0% of families satisfied with their child's education
84X378,2023-24,96.0,96.0% of families satisfied with their child's education
84X380,2023-24,,Data not available
84X387,2023-24,98.0,98.0% of families satisfied with their child's education
84X389,2023-24,95.0,95.0% of families satisfied with their child's education
84X393,2023-24,98.0,98.0% of families satisfied with their child's education
84X394,2023-24,98.0,98.0% of families satisfied with their child's education
84X395,2023-24,100.0,100.0% of families satisfied with their child's education
84X398,2023-24,98.0,98.0% of families satisfied with their child's education
84X407,2023-24,100.0,100.0% of families satisfied with their child's education
84X419,2023-24,95.0,95.0% of families satisfied with their child's education
84X422,2023-24,98.0,98.0% of families satisfied with their child's education
84X429,2023-24,96.0,96.0% of families satisfied with their child's education
84X460,2023-24,96.0,96.0% of families satisfied with their child's education
84X461,2023-24,97.0,97.0% of families satisfied with their child's education
84X464,2023-24,,Data not available
84X465,2023-24,97.0,97.0% of families satisfied with their child's education
84X471,2023-24,97.0,97.0% of families satisfied with their child's education
84X482,2023-24,92.0,92.0% of families satisfied with their child's education
84X484,2023-24,96.0,96.0% of families satisfied with their child's education
84X486,2023-24,93.0,93.0% of families satisfied with their child's education
84X487,2023-24,94.0,94.0% of families satisfied with their child's education
84X488,2023-24,97.0,97.0% of families satisfied with their child's education
84X489,2023-24,97.0,97.0% of families satisfied with their child's education
84X491,2023-24,97.0,97.0% of families satisfied with their child's education
84X492,2023-24,100.0,100.0% of families satisfied with their child's education
84X493,2023-24,95.0,95.0% of families satisfied with their child's education
84X494,2023-24,100.0,100.0% of families satisfied with their child's education
84X496,2023-24,96.0,96.0% of families satisfied with their child's education
84X497,2023-24,97.0,97.0% of families satisfied with their child's education
84X538,2023-24,94.0,94.0% of families satisfied with their child's education
84X539,2023-24,98.0,98.0% of families satisfied with their child's education
84X553,2023-24,100.0,100.0% of families satisfied with their child's education
84X554,2023-24,96.0,96.0% of families satisfied with their child's education
84X579,2023-24,97.0,97.0% of families satisfied with their child's education
84X581,2023-24,90.0,90.0% of families satisfied with their child's education
84X585,2023-24,88.0,88.0% of families satisfied with their child's education
84X586,2023-24,95.0,95.0% of families satisfied with their child's education
84X587,2023-24,100.0,100.0% of families satisfied with their child's education
84X588,2023-24,93.0,93.0% of families satisfied with their child's education
84X589,2023-24,95.0,95.0% of families satisfied with their child's education
84X592,2023-24,94.0,94.0% of families satisfied with their child's education
84X597,2023-24,96.0,96.0% of families satisfied with their child's education
84X598,2023-24,96.0,96.0% of families satisfied with their child's education
84X599,2023-24,96.0,96.0% of families satisfied with their child's education
84X606,2023-24,95.0,95.0% of families satisfied with their child's education
84X608,2023-24,96.0,96.0% of families satisfied with their child's education
84X609,2023-24,95.0,95.0% of families satisfied with their child's education
84X610,2023-24,97.0,97.0% of families satisfied with their child's education
84X611,2023-24,94.0,94.0% of families satisfied with their child's education
84X612,2023-24,99.0,99.0% of families satisfied with their child's education
84X613,2023-24,97.0,97.0% of families satisfied with their child's education
84X614,2023-24,95.0,95.0% of families satisfied with their child's education
84X615,2023-24,97.0,97.0% of families satisfied with their child's education
84X616,2023-24,92.0,92.0% of families satisfied with their child's education
84X617,2023-24,97.0,97.0% of families satisfied with their child's education
84X620,2023-24,97.0,97.0% of families satisfied with their child's education
84X623,2023-24,95.0,95.0% of families satisfied with their child's education
84X627,2023-24,91.0,91.0% of families satisfied with their child's education
84X628,2023-24,95.0,95.0% of families satisfied with their child's education
84X629,2023-24,98.0,98.0% of families satisfied with their child's education
84X630,2023-24,97.0,97.0% of families satisfied with their child's education
84X631,2023-24,98.0,98.0% of families satisfied with their child's education
84X632,2023-24,98.0,98.0% of families satisfied with their child's education
84X633,2023-24,100.0,100.0% of families satisfied with their child's education
84X635,2023-24,97.0,97.0% of families satisfied with their child's education
84X637,2023-24,,Data not available
84X638,2023-24,,Data not available
84X639,2023-24,97.0,97.0% of families satisfied with their child's education
84X703,2023-24,87.0,87.0% of families satisfied with their child's education
84X704,2023-24,95.0,95.0% of families satisfied with their child's education
84X706,2023-24,100.0,100.0% of families satisfied with their child's education
84X717,2023-24,97.0,97.0% of families satisfied with their child's education
84X718,2023-24,97.0,97.0% of families satisfied with their child's education
84X730,2023-24,93.0,93.0% of families satisfied with their child's education
01M015,2024-25,99.0,99.0% of families satisfied with their child's education
01M020,2024-25,88.0,88.0% of families satisfied with their child's education
01M034,2024-25,96.0,96.0% of families satisfied with their child's education
01M063,2024-25,81.0,81.0% of families satisfied with their child's education
01M064,2024-25,97.0,97.0% of families satisfied with their child's education
01M110,2024-25,97.0,97.0% of families satisfied with their child's education
01M134,2024-25,98.0,98.0% of families satisfied with their child's education
01M140,2024-25,89.0,89.0% of families satisfied with their child's education
01M142,2024-25,99.0,99.0% of families satisfied with their child's education
01M184,2024-25,97.0,97.0% of families satisfied with their child's education
01M188,2024-25,100.0,100.0% of families satisfied with their child's education
01M292,2024-25,94.0,94.0% of families satisfied with their child's education
01M315,2024-25,97.0,97.0% of families satisfied with their child's education
01M332,2024-25,100.0,100.0% of families satisfied with their child's education
01M361,2024-25,95.0,95.0% of families satisfied with their child's education
01M363,2024-25,89.0,89.0% of families satisfied with their child's education
01M364,2024-25,93.0,93.0% of families satisfied with their child's education
01M378,2024-25,99.0,99.0% of families satisfied with their child's education
