DBN,school_year,arts_ed_score,arts_ed_score_label,arts_ed_disciplines
11X111,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
11X112,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X121,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
11X127,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X144,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X153,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X160,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
11X169,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
11X175,2024-25,1,1 of 4 discipline,Visual Arts
11X178,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X180,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X181,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X189,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
11X194,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X249,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X265,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X270,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X275,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X287,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X288,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X290,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X299,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X326,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X355,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X370,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X418,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X455,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X462,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X468,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X481,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X483,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X498,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X508,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X509,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X513,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X514,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X529,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X532,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X542,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X544,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X545,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X556,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X566,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
11X567,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
12X006,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X044,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X047,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X057,2024-25,1,1 of 4 discipline,Visual Arts
12X061,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
12X066,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
12X067,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X129,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X134,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X150,2024-25,2,2 of 4 disciplines,"Theater, Visual Arts"
12X190,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X195,2024-25,1,1 of 4 discipline,Music
12X196,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X214,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
12X217,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X242,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X248,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X251,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X267,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X271,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X273,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X286,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X300,2024-25,1,1 of 4 discipline,Visual Arts
12X314,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
12X316,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X318,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X341,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X383,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X388,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X446,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X463,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X478,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X479,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X480,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X511,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X521,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X531,2024-25,1,1 of 4 discipline,Visual Arts
12X536,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
12X550,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X595,2024-25,2,2 of 4 disciplines,"Dance, Music"
12X641,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X682,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X684,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
12X691,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K003,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K008,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K009,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
13K011,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K020,2024-25,2,2 of 4 disciplines,"Dance, Visual Arts"
13K044,2024-25,0,0 of 4 disciplines,
13K046,2024-25,2,2 of 4 disciplines,"Dance, Visual Arts"
13K054,2024-25,2,2 of 4 disciplines,"Dance, Visual Arts"
13K056,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
13K067,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
13K093,2024-25,2,2 of 4 disciplines,"Dance, Visual Arts"
13K113,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K133,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K256,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K265,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K266,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K270,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
13K282,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
13K287,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K301,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K307,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
13K313,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K350,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K351,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K412,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K419,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K430,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K439,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K483,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K492,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K527,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K553,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K594,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K595,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K605,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K616,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K670,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K674,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K691,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K915,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
13K963,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K016,2024-25,3,3 of 4 disciplines,"Dance, Music, Theater"
14K017,2024-25,1,1 of 4 discipline,Visual Arts
14K018,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K023,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K031,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K034,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K050,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K059,2024-25,0,0 of 4 disciplines,
14K071,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K084,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K110,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K120,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K126,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K132,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K147,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K157,2024-25,1,1 of 4 discipline,Visual Arts
14K196,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
14K250,2024-25,1,1 of 4 discipline,Visual Arts
14K257,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K297,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K318,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K319,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K380,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
14K414,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
14K449,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K454,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K474,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K477,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K478,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K488,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K558,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K561,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K577,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K582,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K586,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K610,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K614,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
14K685,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K001,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
15K010,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
15K015,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K024,2024-25,3,3 of 4 disciplines,"Dance, Theater, Visual Arts"
15K029,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K032,2024-25,1,1 of 4 discipline,Visual Arts
15K038,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K039,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K051,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K058,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K088,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K094,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K107,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
15K118,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K124,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
15K130,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
15K131,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K136,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K146,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K154,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K169,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K172,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
15K230,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K261,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
15K295,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K321,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
15K423,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K429,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K442,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K443,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K447,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K448,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K462,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K463,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K464,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K497,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K516,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K519,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K529,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K592,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K656,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K667,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K676,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K684,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K698,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K821,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K839,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K896,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
15K958,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
16K005,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K021,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K025,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K026,2024-25,2,2 of 4 disciplines,"Theater, Visual Arts"
16K035,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K040,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K057,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K081,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
16K243,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
16K262,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K267,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K308,2024-25,1,1 of 4 discipline,Music
16K309,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K335,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K455,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K498,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K627,2024-25,1,1 of 4 discipline,Music
16K628,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
16K669,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K681,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K688,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K765,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
16K898,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K002,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K006,2024-25,0,0 of 4 disciplines,
17K012,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K061,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K091,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K092,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K122,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K138,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K161,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K181,2024-25,1,1 of 4 discipline,Music
17K189,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K191,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K221,2024-25,1,1 of 4 discipline,Visual Arts
17K241,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K246,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K249,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K289,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K316,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K340,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K352,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K353,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K354,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K375,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K382,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K394,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K397,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
17K398,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K399,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K408,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K484,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K524,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K528,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K532,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K537,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K539,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K543,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K546,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K547,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K548,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K568,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K590,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K600,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K646,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K705,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
17K722,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K745,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K751,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
17K770,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K066,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
18K068,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K114,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
18K115,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
18K135,2024-25,1,1 of 4 discipline,Dance
18K208,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K211,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K219,2024-25,1,1 of 4 discipline,Music
18K233,2024-25,2,2 of 4 disciplines,"Dance, Music"
18K235,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K244,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
18K268,2024-25,0,0 of 4 disciplines,
18K272,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K276,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
18K279,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K285,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
18K366,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
